dataset,source,algorithm,metric,Normalization,Dimensionality_Reduction,final_width,time_prep_mean,time_prep_std,time_fit_mean,time_fit_std,total_time_mean,total_time_std,radius_mean,radius_std,silhouette_mean,silhouette_std,ari_mean,ari_std
ALL,ALL,ALL,euclidean,ALL,Sim,0.0625,0.7109436033333623,1.2624670296839473,0.0025132462222406692,0.0028399714538105644,0.713456849555603,1.2648617293009388,47396.21003305211,252641.5941754566,0.371449061651316,0.22529070558937034,0.06965252825045164,0.12815273410958788
ALL,ALL,ALL,euclidean,ALL,Sim,0.125,0.7109436033333623,1.2624670296839473,0.002193177111128283,0.0025640252854923088,0.7131367804444906,1.2645944543792373,58399.054353659376,312560.50667214877,0.4281677046692455,0.22283299283376384,0.059416017464842256,0.11749047583249353
ALL,ALL,ALL,euclidean,ALL,Sim,0.25,0.7109436033333623,1.2624670296839473,0.0018813559999559602,0.002521029097178719,0.7128249593333182,1.2645582512345983,56860.161592048265,304342.82912226475,0.5224894731597123,0.198657993700569,0.03509048304063072,0.09766974176177358
ALL,ALL,ALL,euclidean,ALL,Sim,ALL,0.6964887799999512,1.2288599917807401,0.002411405476188821,0.002883159777633674,0.6989001854761401,1.2307689191322688,58952.36508189529,336596.548092919,0.3824198715035519,0.21974593959429492,0.07646382178034375,0.13504410617695595
ALL,ALL,ALL,euclidean,ALL,Sim,,0.6884583225925006,1.2105199033788208,0.00235060207406881,0.0028488248756986046,0.6908089246665694,1.2121386601995274,63083.41845853067,365803.0371352234,0.37481325252924186,0.21671356825868293,0.08251867573871567,0.14129910066179555
ALL,ALL,ALL,euclidean,MinMax,ALL,0.015625,0.6545221683334603,1.1268402864504103,0.0029096083333852727,0.0022022830633943173,0.6574317766668456,1.1287854549861638,0.77746608252262,0.6123254222652273,0.42848302826317447,0.20506432188082985,0.43522058159343807,0.3754025284186701
ALL,ALL,ALL,euclidean,MinMax,ALL,0.03125,0.6545221683334603,1.1268402864504103,0.002612474222219591,0.0020215459162791,0.6571346425556799,1.1286266092032269,0.7955681511829054,0.6235916613094594,0.4309875871339372,0.20583317254153838,0.43334713596965857,0.3733499335242874
ALL,ALL,ALL,euclidean,MinMax,ALL,0.0625,0.6545221683334603,1.1268402864504103,0.0023613491111285734,0.001884739687684986,0.656883517444589,1.1284534248774236,0.8228673280000544,0.6291637621650696,0.44513374092208297,0.21139572379313087,0.4183342085497661,0.37605775890837095
ALL,ALL,ALL,euclidean,MinMax,ALL,0.125,0.6545221683334603,1.1268402864504103,0.0020661950000106935,0.0017390585703626542,0.656588363333471,1.128348221439309,0.8756514451906011,0.6633139504726321,0.4724887533285669,0.203378644853666,0.3967837265615904,0.3699740022546821
ALL,ALL,ALL,euclidean,MinMax,ALL,0.25,0.6545221683334603,1.1268402864504103,0.0017291843334047482,0.001674628695606008,0.6562513526668651,1.1282718649947425,1.0104605587762454,0.7548370492514699,0.525655803048162,0.19499764399961575,0.31270964063258155,0.34019961531310605
ALL,ALL,ALL,euclidean,MinMax,ALL,ALL,0.6488088316666107,1.1493452044274004,0.0022634880317626725,0.0020283534845841893,0.6510723196983735,1.1505996390514799,0.8376820775212722,0.634499695397488,0.43579453686721425,0.20491205526410275,0.4015457358666336,0.3711286935375878
ALL,ALL,ALL,euclidean,MinMax,ALL,,0.6456347557405833,1.1619862918477704,0.002223335716058726,0.0020659722325304087,0.6478580914566421,1.1630243295396234,0.8272817244028203,0.6174623566535975,0.4259105389905619,0.20293846271317773,0.40280500098064836,0.37183505566079894
ALL,ALL,ALL,euclidean,MinMax,Não,0.015625,0.5930805820000387,1.0301148274147112,0.002834104000066823,0.001799411831381386,0.5959146860001056,1.0316432213651061,0.6583478141251018,0.523049582646672,0.4656215449788134,0.19327373557609237,0.5055345236510093,0.3687872386459688
ALL,ALL,ALL,euclidean,MinMax,Não,0.03125,0.5930805820000387,1.0301148274147112,0.002546174000012446,0.0016329098822924074,0.5956267560000512,1.0315085657004008,0.6761499291101498,0.5349660796533872,0.46804037804040616,0.19606133172861462,0.4994956811762264,0.36976994950083
ALL,ALL,ALL,euclidean,MinMax,Não,0.0625,0.5930805820000387,1.0301148274147112,0.0023147152000310093,0.0015618123319914214,0.5953952972000698,1.0313704452058936,0.6994391049402174,0.5396017610307824,0.48728887608598354,0.1972100325715491,0.48806329239353924,0.3707431003151326
ALL,ALL,ALL,euclidean,MinMax,Não,0.125,0.5930805820000387,1.0301148274147112,0.0020306746666852744,0.0014671800101580237,0.595111256666724,1.0313293758076154,0.7443989310643613,0.5641840925148733,0.5112266524376561,0.18959010478168847,0.46185520881217046,0.3673020169162297
ALL,ALL,ALL,euclidean,MinMax,Não,0.25,0.5930805820000387,1.0301148274147112,0.001692475333407201,0.0013468064850949103,0.594773057333446,1.0312155352126908,0.8650645450993373,0.6401741381502265,0.5552841388146113,0.18438932542400166,0.3652256759017523,0.34479550770078043
ALL,ALL,ALL,euclidean,MinMax,Não,ALL,0.5947359919998416,1.0883266477766147,0.0022237755143047835,0.0017856927728313258,0.5969597675141465,1.0893266376454234,0.7162800768359547,0.5474617726655364,0.4711222554402854,0.19644330095444346,0.464904734312084,0.3702121883412258
ALL,ALL,ALL,euclidean,MinMax,Não,,0.5956556642219544,1.119713804627851,0.0021905237777849126,0.0018718482898889956,0.5978461879997393,1.1205628772638252,0.709391194596022,0.536492727633228,0.4596580122739232,0.19620814643409049,0.4653879887149421,0.37153967461780085
ALL,ALL,ALL,euclidean,MinMax,Sim,0.015625,0.9617301000005682,1.4876296828978783,0.003287129999977523,0.0035797408896041166,0.9650172300005457,1.4911049145034743,1.3730574245102107,0.677093775255476,0.2617492679034531,0.17122139055236205,0.08365087130558196,0.1315417590630763
ALL,ALL,ALL,euclidean,MinMax,Sim,0.03125,0.9617301000005682,1.4876296828978783,0.0029439753332553133,0.0033347731666687193,0.9646740753338235,1.4908591759083332,1.3926592615466833,0.6906008155396537,0.2700082320470483,0.16646686018924595,0.10260440993681921,0.14679571719387574
ALL,ALL,ALL,euclidean,MinMax,Sim,0.0625,0.9617301000005682,1.4876296828978783,0.002594518666616395,0.003017484582470838,0.9643246186671847,1.4905730279722302,1.4400084432992388,0.681612503750521,0.2535758473096526,0.1625098857418012,0.06968878933090032,0.12440562890523287
ALL,ALL,ALL,euclidean,MinMax,Sim,0.125,0.9617301000005682,1.4876296828978783,0.00224379666663779,0.0027181715410928248,0.963973896667206,1.4902491606547454,1.5319140158218003,0.7309775872243042,0.2861626600931131,0.16017868666044072,0.07142631530868997,0.14078631735152927
ALL,ALL,ALL,euclidean,MinMax,Sim,0.25,0.9617301000005682,1.4876296828978783,0.0019127293333924841,0.002785958185255166,0.9636428293339607,1.4902948801684919,1.7374406271607858,0.8597795833123473,0.2995448195673655,0.10505291136583542,0.050129464286727626,0.13188588664670176
ALL,ALL,ALL,euclidean,MinMax,Sim,ALL,0.9191730300004565,1.384493960602464,0.002462050619052118,0.002949271522313792,0.9216350806195086,1.3867659952033067,1.4446920809478592,0.689195939400421,0.2695693486501186,0.15649408131909376,0.08475074363938136,0.14391796271870455
ALL,ALL,ALL,euclidean,MinMax,Sim,,0.8955302133337277,1.3261869750667834,0.0023873954074277934,0.0028396259431146516,0.8979176087411556,1.3280235697694758,1.416734373436812,0.6570704863335549,0.26916607630255296,0.15433787301474067,0.08989006230918001,0.14790650446317713
ALL,ALL,ALL,euclidean,Robust,ALL,0.015625,0.6471115700000761,1.0911137832640958,0.002939736444398731,0.002184030023051829,0.650051306444475,1.093031188250745,2.4823837165266247,2.2758933810562803,0.45234541955285457,0.20198193413191276,0.4146952336372293,0.3817377033993934
ALL,ALL,ALL,euclidean,Robust,ALL,0.03125,0.6471115700000761,1.0911137832640958,0.002641680777823088,0.002054110741317594,0.6497532507778992,1.0929508597609332,2.55189958522044,2.3837456838596394,0.4616832511122761,0.20334661558140604,0.40512441149461303,0.37870447348313274
ALL,ALL,ALL,euclidean,Robust,ALL,0.0625,0.6471115700000761,1.0911137832640958,0.0023686735555909066,0.0019151745385617778,0.649480243555667,1.0928318338891967,2.7073138550055194,2.526765702543466,0.4836387849809421,0.20551248100063924,0.39332946462699037,0.3797405084620594
ALL,ALL,ALL,euclidean,Robust,ALL,0.125,0.6471115700000761,1.0911137832640958,0.0020551445555449105,0.0016442288021514845,0.649166714555621,1.0925580694761818,2.9725442321504447,2.874380271693789,0.5279660559956822,0.18973467311183134,0.36430286847414894,0.37687367964862345
ALL,ALL,ALL,euclidean,Robust,ALL,0.25,0.6471115700000761,1.0911137832640958,0.0017534342221713116,0.001538911326597842,0.6488650042222475,1.0924376873899422,3.326072887854307,3.0689318851392926,0.5520829372424564,0.17336870676823962,0.27753195721533347,0.32984350095165793
ALL,ALL,ALL,euclidean,Robust,ALL,ALL,0.6442692074999893,1.1394901015436587,0.0023384916111113857,0.005617363622003449,0.6466076991111006,1.1407186369787021,2.837294749918512,2.7449406590477112,0.46684960589164437,0.2018551046828225,0.3741480448350453,0.3736858040470839
ALL,ALL,ALL,euclidean,Robust,ALL,,0.6426901172221632,1.1658139685341171,0.0023311347777811614,0.0068572535696733074,0.6450212519999444,1.1668256746075,2.8535458024557596,2.7911390814480677,0.45381677069803533,0.20172522181052455,0.3758987435824799,0.3740366556883566
ALL,ALL,ALL,euclidean,Robust,Não,0.015625,0.5917551980000281,0.9850518843811937,0.002885155066648875,0.001866247358269445,0.594640353066677,0.9866173990762026,1.931065624864437,1.9183783535193726,0.47903440042262246,0.19146660768802698,0.489118402829783,0.3748326869756128
ALL,ALL,ALL,euclidean,Robust,Não,0.03125,0.5917551980000281,0.9850518843811937,0.0026054158667247465,0.0017802486187154575,0.5943606138667529,0.9865829158830789,1.9850177518975707,2.026754324957747,0.4885561408739336,0.19142987608647674,0.47607779216681523,0.3741523664240763
ALL,ALL,ALL,euclidean,Robust,Não,0.0625,0.5917551980000281,0.9850518843811937,0.0023403942666821234,0.0016714300314786352,0.5940955922667102,0.9864988234794403,2.0968084029759977,2.1216835159789467,0.5042493646789483,0.19486569210912247,0.4639296283939129,0.37567687697561325
ALL,ALL,ALL,euclidean,Robust,Não,0.125,0.5917551980000281,0.9850518843811937,0.0020288997333069462,0.0014049124573154504,0.5937840977333351,0.986228575994422,2.3041920644373577,2.426116632231954,0.5413441973675027,0.17465611206602671,0.4318193101810619,0.3767430567906592
ALL,ALL,ALL,euclidean,Robust,Não,0.25,0.5917551980000281,0.9850518843811937,0.0017361033333144823,0.0012759988454280498,0.5934913013333426,0.9860967606427264,2.622203975086138,2.6136633409005507,0.5468349372754151,0.1702582438275668,0.33117920005662854,0.33628445321430733
ALL,ALL,ALL,euclidean,Robust,Não,ALL,0.5866005140000198,1.0435479343155032,0.0023146484380988,0.006006880851667334,0.5889151624381186,1.0445037182693453,2.2188095527139247,2.32650555374604,0.4863050075112443,0.19166719062232146,0.43890191168857046,0.37408200730639524
ALL,ALL,ALL,euclidean,Robust,Não,,0.5837368006666819,1.074999071312794,0.0023121233185228922,0.007388608471259366,0.5860489239852048,1.075754312728357,2.2360051020814944,2.3682776601771574,0.47399006753425066,0.19271367655610222,0.43916693666797607,0.37523265293874364
ALL,ALL,ALL,euclidean,Robust,Sim,0.015625,0.9238934300003165,1.4875800589050776,0.0032126433331480086,0.003343967670298927,0.9271060733334646,1.4907928982144754,5.238974174837565,1.890115752741692,0.33233578448539497,0.20506801569294905,0.04257938767446089,0.07538664186603813
ALL,ALL,ALL,euclidean,Robust,Sim,0.03125,0.9238934300003165,1.4875800589050776,0.002823005333314797,0.003080030672642569,0.9267164353336315,1.4905728178977118,5.386308751834786,1.98238424649671,0.34084920833782995,0.21198286379991435,0.05035750813360208,0.09778514738684624
ALL,ALL,ALL,euclidean,Robust,Sim,0.0625,0.9238934300003165,1.4875800589050776,0.002510070000134823,0.00283952502440005,0.9264035000004515,1.4903349905385053,5.759841115153126,2.1532332988136416,0.39269280043939037,0.2263358283576839,0.040328645792377944,0.10033292480579471
ALL,ALL,ALL,euclidean,Robust,Sim,0.125,0.9238934300003165,1.4875800589050776,0.002186368666734732,0.0025236811180257726,0.9260797986670514,1.490025287250701,6.314305070715879,2.602041669154197,0.46622078812574197,0.2389916443126045,0.026720659939584498,0.07622301470871415
ALL,ALL,ALL,euclidean,Robust,Sim,0.25,0.9238934300003165,1.4875800589050776,0.001840088666455458,0.0024688689638812274,0.9257335186667721,1.489941285457562,6.845417451695153,2.7429628862471054,0.5811258461509686,0.1880574065119558,0.009295743008858165,0.03223310764432229
ALL,ALL,ALL,euclidean,Robust,Sim,ALL,0.9326126749998366,1.4989544844052465,0.0024577074761743135,0.002984107601425638,0.9350703824760109,1.5012042271272523,5.929720735941448,2.582925297688849,0.3772666507774886,0.22240005513363836,0.0503787105674195,0.111237921380182
ALL,ALL,ALL,euclidean,Robust,Sim,,0.9374566999995699,1.507941329561543,0.002426192074072508,0.0030290995494047725,0.9398828920736425,1.5099210774058995,5.941249304327085,2.694831462800507,0.3613234978640414,0.21587920907150543,0.059557778154998825,0.12389069900480806
ALL,ALL,ALL,euclidean,,ALL,0.015625,0.5400909233332034,0.9413859724526288,0.002879641444491781,0.002132957295407686,0.5429705647776952,0.9428653825619266,46678.846484751615,248848.58248879193,0.49923041200015067,0.1902799751293666,0.4407023529728032,0.3773818514268636
ALL,ALL,ALL,euclidean,,ALL,0.03125,0.5400909233332034,0.9413859724526288,0.0025866668889405263,0.001909409649336136,0.542677590222144,0.9426920871862551,47530.91521592795,253207.19982307966,0.5057718593351375,0.1888769238773896,0.43184441514159044,0.3737310701973284
ALL,ALL,ALL,euclidean,,ALL,0.0625,0.5400909233332034,0.9413859724526288,0.002324382111174651,0.0017052238288731883,0.5424153054443781,0.9425681505285533,47510.38295396954,253302.32696612686,0.5109556973293153,0.19295811418677367,0.424016673667964,0.37235796784601016
ALL,ALL,ALL,euclidean,,ALL,0.125,0.5400909233332034,0.9413859724526288,0.00205331311115712,0.0016014729713771088,0.5421442364443606,0.9424881008425211,58188.216778673916,311375.1449000872,0.5437616701652079,0.17475106263628543,0.3999959533336872,0.3722299604735235
ALL,ALL,ALL,euclidean,,ALL,0.25,0.5400909233332034,0.9413859724526288,0.0017630039999898062,0.001473156295895624,0.5418539273331933,0.9424087841766023,57823.887459259466,309412.3296017268,0.5819516601183841,0.16320531721392245,0.3247892240497446,0.3312250813577452
ALL,ALL,ALL,euclidean,,ALL,ALL,0.5508564123967126,1.1305409672314604,0.00262026270760065,0.021738656035864588,0.5534766751043133,1.1316225353798137,58916.461649345954,337199.27849711577,0.5071808539107752,0.18842159392256685,0.39728343347096257,0.3700299743494276
ALL,ALL,ALL,euclidean,,ALL,,0.5567607025595147,1.2221027666805673,0.002784171956110635,0.027016366456154975,0.5595448745156254,1.223135493248854,62958.5156918484,366131.24080611765,0.49684817144348215,0.1892558525306778,0.3934518299816416,0.37108917875465125
ALL,ALL,ALL,euclidean,,Não,0.015625,0.5986676520000037,1.0162839586022527,0.0028521850666923263,0.0018394199774319012,0.6015198370666961,1.0178017601227414,27661.72814253808,191760.17211768212,0.5089589381402861,0.1801222412183275,0.507579790842517,0.3736666415380195
ALL,ALL,ALL,euclidean,,Não,0.03125,0.5986676520000037,1.0162839586022527,0.002550848533345997,0.0016000140360736613,0.6012185005333498,1.0176216491619716,28436.512673601042,196974.9031156161,0.5146393619664099,0.18015318537989816,0.49711492959257997,0.3714064117188378
ALL,ALL,ALL,euclidean,,Não,0.0625,0.5986676520000037,1.0162839586022527,0.002302228533415423,0.0014387670614925837,0.6009698805334192,1.0174930125094432,28576.173494843875,198227.16641823505,0.5231230176482238,0.18174397920223848,0.48903197847594143,0.36959716613070637
ALL,ALL,ALL,euclidean,,Não,0.125,0.5986676520000037,1.0162839586022527,0.0020341025333860787,0.0013685025354193022,0.6007017545333898,1.0174127438967127,34787.99676603038,242104.60891425647,0.5517166802362302,0.16828440515041415,0.4639749285711741,0.37264315220567007
ALL,ALL,ALL,euclidean,,Não,0.25,0.5986676520000037,1.0162839586022527,0.0017373547999837797,0.0012441979801704674,0.6004050067999875,1.017335308215017,35274.28456749817,245382.94284213925,0.5826002688125749,0.16247754586507573,0.38057782049443223,0.33336509861813113
ALL,ALL,ALL,euclidean,,Não,ALL,0.6128714178218913,1.2237929028919188,0.0026808180292364155,0.023763064102655027,0.6155522358511277,1.2248977668650622,35563.341018945364,264100.9095647819,0.5118302626859812,0.18164212627693388,0.4572876755178402,0.371725859885363
ALL,ALL,ALL,euclidean,,Não,,0.6206415304159216,1.3238487457774841,0.002891690094811741,0.029532660287755266,0.6235332205107335,1.3249014329776965,38088.50616667132,286965.1484369183,0.49980709529845213,0.1828887423042837,0.4516157859787326,0.3741133404193928
ALL,ALL,ALL,euclidean,,Sim,0.015625,0.24720727999920195,0.22685561787471564,0.0030169233334890557,0.0032278136610709557,0.2502242033326911,0.2299131291558422,141764.4381958193,421737.3812235766,0.45594173528263504,0.22576509928883476,0.10631516362423395,0.14940224125559787
ALL,ALL,ALL,euclidean,,Sim,0.03125,0.24720727999920195,0.22685561787471564,0.002765758666913173,0.0030149158339377196,0.24997303866611517,0.22969752690658138,143002.9279275625,425189.7751061107,0.46649298861943417,0.21987793808689912,0.10549184288664269,0.14371782343259912
ALL,ALL,ALL,euclidean,,Sim,0.0625,0.24720727999920195,0.22685561787471564,0.002435149999970791,0.002669018408901255,0.2496424299991728,0.22938799225069573,142181.43024959788,422815.88388004137,0.4580684116764601,0.2288623265172772,0.09894014962807667,0.14905426537491995
ALL,ALL,ALL,euclidean,,Sim,0.125,0.24720727999920195,0.22685561787471564,0.0021493660000123267,0.0024594593356430123,0.24935664599921434,0.22917039371604417,175189.3168418916,523255.46110058896,0.5102865606717117,0.1968014279027885,0.08010107714625231,0.1196430937326911
ALL,ALL,ALL,euclidean,,Sim,0.25,0.24720727999920195,0.22685561787471564,0.0018912500000199388,0.0023005199836714377,0.24909852999922194,0.22898000514637834,170571.90191806594,509500.97576518054,0.5792401831712403,0.16680874071198087,0.045846241826306366,0.09643305744437285
ALL,ALL,ALL,euclidean,,Sim,ALL,0.2376806349995604,0.22812996163614138,0.002314458333340032,0.0027071269805816313,0.23999509333290048,0.23011751012123177,176849.72083286894,564924.8172938967,0.4865993205995595,0.21473339037427686,0.0942620111342304,0.14344150028703068
ALL,ALL,ALL,euclidean,,Sim,,0.23238805444420396,0.22908053258525077,0.002238218740706129,0.002664734518181331,0.2346262731849101,0.23074650297513982,189242.89739191427,614607.1539478226,0.4835864082107934,0.21507112239539275,0.09810818675196818,0.1479036317055512
