dataset,source,n_samples,k,Normalization,Dimensionality_Reduction,time_prep,algorithm,metric,param_refine_iter,run_id,time_fit,total_time,radius,silhouette,ari,final_width
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Greedy,mahalanobis,,10,4.940000144415535e-05,0.15130660000431817,5.1788981900946185,0.14165295914723483,0.04434650071322576,
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Greedy,mahalanobis,,11,4.740000076708384e-05,0.1513046000036411,4.430622380859259,0.44677318431970214,0.040424196933931025,
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Greedy,mahalanobis,,12,4.980000085197389e-05,0.151307000003726,5.21581271492783,0.09381453539429387,0.04489091853659867,
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Greedy,mahalanobis,,13,4.819999958272092e-05,0.15130540000245674,4.609656285367198,0.2604539674341165,-0.005287730308540107,
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Greedy,mahalanobis,,14,5.169999712961726e-05,0.15130890000000363,4.6243797592355405,0.44453951741091735,0.03878988098921174,
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,0,0.0007203999994089827,0.151977600002283,16.74401924237129,0.46163096452081515,0.04379456988119489,0.25
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,1,0.0007728999989922158,0.15203010000186623,13.390203793886037,0.44208267199511,0.04594906115870166,0.25
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,2,0.0007542000021203421,0.15201140000499436,13.988881189351778,0.46255699933424976,0.06765926337339433,0.25
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,3,0.0007581999998365063,0.15201540000271052,27.128856868471253,,0.0,0.25
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,4,0.0007269000016094651,0.15198410000448348,13.377406746451271,0.40368496060301395,0.03741237644382348,0.25
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,5,0.0007117000022844877,0.1519689000051585,12.977551333153146,0.46442674734783274,0.08898501704988183,0.25
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,6,0.0007260999991558492,0.15198330000202986,14.812036927965073,0.4636786106462991,0.06631785087242595,0.25
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,7,0.0007227000023704022,0.15197990000524442,13.461936720390568,0.46266494130353975,0.06672976338613072,0.25
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,8,0.0007221999985631555,0.15197940000143717,12.416908617300846,0.44613965007567646,0.0495042952104709,0.25
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,9,0.0007460000015271362,0.15200320000440115,11.234842319739071,0.45138940380449183,0.045866411980405926,0.25
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,10,0.0008731000016268808,0.1521303000045009,25.958165037806502,,0.0,0.25
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,11,0.00057080000260612,0.15182800000548013,16.291381694604667,0.46531590577386767,0.06440574290578006,0.25
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,12,0.0007506000001740176,0.15200780000304803,12.354484806895025,0.43718656463538597,0.062229498183825734,0.25
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,13,0.0008596000006946269,0.15211680000356864,14.236447660550715,0.41518152171391826,0.04413391848608277,0.25
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,14,0.0007508000016969163,0.15200800000457093,14.250912263507905,0.4624149409198854,0.06854185788152038,0.25
dataset_Banknote_Authentication.csv,real_uci,1372,2,,Não,0.15125720000287401,Refined,euclidean,,0,0.0008338000006915536,0.15209100000356557,16.734311347348594,0.37264167822077376,0.06794855177681468,0.125
